Id,Expected
c22268d4b4ef4d95ceea11957998906d_1,
c41545ba55aadaa77712a48e11d579d9_0,
c41545ba55aadaa77712a48e11d579d9_1,503566 35 504846 35 506126 35 507396 50 508676 50 509956 50 511236 50 512506 65 513786 65 515066 65 516346 65 517621 75 518901 75 520181 75 521461 75 522736 80 524016 80 525296 80 526576 80 527856 85 529136 85 530416 85 531696 85 532976 85 534256 85 535536 85 536816 85 538091 90 539371 90 540651 90 541931 90 543211 90 544491 90 545771 90 547051 90 548326 95 549606 95 550886 95 552166 100 553446 100 554726 100 556006 100 557286 100 558566 100 559846 100 561126 100 562406 100 563686 100 564966 100 566246 100 567526 100 568806 100 570086 100 571366 100 572646 100 573926 100 575206 100 576486 100 577766 95 579046 95 580326 95 581606 95 582886 95 584166 95 585446 95 586726 95 588006 95 589286 95 590566 95 591846 95 593126 95 594406 95 595686 95 596966 90 598246 90 599526 90 600806 90 602086 90 603366 90 604646 90 605926 90 607206 90 608486 90 609766 90 611046 90 612326 85 613606 85 614886 85 616166 85 617451 80 618731 80 620011 80 621291 80 622571 75 623851 75 625131 75 626411 75 627696 70 628976 70 630256 70 631536 70 632816 65 634096 65 635376 65 636661 55 637941 55 639221 55 640501 55 641781 50 643061 50 644341 50 645621 50 646911 35 648191 35 649471 35 650751 35 652041 15 653321 15 654601 15 655881 15
c4be73749a0d21db70dd094a7f32574d_0,801611 25 802891 25 804171 25 805451 25 806696 75 807976 75 809256 75 810536 75 811811 90 813091 90 814371 90 815646 100 816926 100 818206 100 819486 100 820761 115 822041 115 823321 115 824601 115 825881 125 827161 125 828441 125 829721 125 831001 130 832281 130 833561 130 834841 130 836121 140 837401 140 838681 140 839961 140 841241 145 842521 145 843801 145 845081 145 846361 150 847641 150 848921 150 850201 150 851481 155 852761 155 854041 155 855321 155 856596 165 857876 165 859156 165 860436 170 861716 170 862996 170 864276 170 865556 175 866836 175 868116 175 869396 175 870681 175 871961 175 873241 175 874521 175 875801 175 877081 175 878361 175 879641 175 880926 165 882206 165 883486 165 884766 165 886046 165 887326 165 888606 165 889886 165 891171 155 892451 155 893731 155 895011 155 896301 145 897581 145 898861 145 900151 130 901431 130 902711 130 903991 130 905276 125 906556 125 907836 125 909116 125 910406 110 911686 110 912966 110 914246 110 915526 110 916806 110 918086 110 919366 110 920656 95 921936 95 923216 95 924496 95 925776 95 927056 95 928336 95 929616 95 930906 80 932186 80 933466 80 934746 80 936031 75 937311 75 938591 75 939871 75 941161 65 942441 65 943721 65 945011 50 946291 50 947571 50 948851 50 950146 30 951426 30 952706 30 953986 30
c4be73749a0d21db70dd094a7f32574d_1,
c5a0808bee60b246359c68c836f843dc_0,
c5a0808bee60b246359c68c836f843dc_1,365396 25 366676 25 367956 25 369221 50 370501 50 371781 50 373061 50 374331 60 375611 60 376891 60 378171 60 379446 70 380726 70 382006 70 383286 70 384556 80 385836 80 387116 80 388396 80 389676 80 390956 80 392236 80 393511 85 394791 85 396071 85 397351 85 398626 85 399906 85 401186 85 402466 85 403741 90 405021 90 406301 90 407581 90 408861 90 410141 90 411421 90 412696 90 413976 90 415256 90 416536 90 417816 85 419096 85 420376 85 421656 85 422936 80 424216 80 425496 80 426776 75 428056 75 429336 75 430616 75 431891 75 433171 75 434451 75 435731 75 437011 75 438291 75 439571 75 440851 75 442131 70 443411 70 444691 70 445971 70 447251 70 448531 70 449811 70 451091 65 452371 65 453651 65 454931 65 456211 60 457491 60 458771 60 460051 60 461326 65 462606 65 463886 65 465166 60 466446 60 467726 60 469006 60 470286 60 471566 60 472846 60 474126 60 475411 50 476691 50 477971 50 479251 50 480531 45 481811 45 483091 45 484371 45 485651 45 486931 45 488211 45 489491 40 490771 40 492051 40 493331 40 494611 40 495891 40 497171 40 498451 40 499731 35 501011 35 502291 35 503571 30 504851 30 506131 30 507411 30 508691 25 509971 25 511251 25 512531 25 513816 15 515096 15 516376 15 517656 15
c656702fa602bb3c7abacdbd7e6afd56_0,887781 15 889061 15 890341 15 891621 15 892886 45 894166 45 895446 45 896726 45 898001 60 899281 60 900561 60 901831 80 903111 80 904391 80 905671 80 906946 90 908226 90 909506 90 910786 90 912061 100 913341 100 914621 100 915901 100 917176 110 918456 110 919736 110 921011 120 922291 120 923571 120 924851 120 926126 130 927406 130 928686 130 929966 130 931241 135 932521 135 933801 135 935076 145 936356 145 937636 145 938916 145 940196 145 941476 145 942756 145 944036 145 945311 150 946591 150 947871 150 949151 150 950431 150 951711 150 952991 150 954266 160 955546 160 956826 160 958106 160 959386 160 960666 160 961946 160 963226 160 964506 160 965786 160 967066 160 968346 160 969626 160 970906 160 972186 160 973466 160 974746 160 976026 160 977306 160 978586 160 979866 160 981146 160 982426 160 983706 160 984986 160 986266 160 987546 160 988826 160 990106 160 991386 160 992666 155 993946 155 995226 155 996506 155 997791 150 999071 150 1000351 150 1001631 150 1002911 145 1004191 145 1005471 145 1006751 145 1008031 145 1009311 145 1010591 145 1011876 135 1013156 135 1014436 135 1015716 135 1016996 135 1018276 135 1019556 135 1020836 135 1022121 125 1023401 125 1024681 125 1025961 125 1027241 125 1028521 125 1029801 125 1031086 115 1032366 115 1033646 115 1034926 115 1036211 110 1037491 110 1038771 110 1040051 110 1041336 100 1042616 100 1043896 100 1045176 100 1046461 90 1047741 90 1049021 90 1050301 85 1051581 85 1052861 85 1054141 85 1055426 75 1056706 75 1057986 75 1059266 75 1060551 65 1061831 65 1063111 65 1064391 65 1065676 55 1066956 55 1068236 55 1069521 45 1070801 45 1072081 45 1073361 45 1074646 30 1075926 30 1077206 30 1078486 30 1079776 10 1081056 10 1082336 10 1083616 10
c656702fa602bb3c7abacdbd7e6afd56_1,
c695325ded465efde988dfb96d081533_0,100506 35 101786 35 103066 35 104346 35 105606 60 106886 60 108166 60 109446 60 110716 85 111996 85 113276 85 114546 105 115826 105 117106 105 118386 105 119656 120 120936 120 122216 120 123496 120 124771 135 126051 135 127331 135 128611 135 129886 145 131166 145 132446 145 133726 145 135001 155 136281 155 137561 155 138841 155 140116 160 141396 160 142676 160 143956 160 145226 175 146506 175 147786 175 149066 175 150336 190 151616 190 152896 190 154156 215 155436 215 156716 215 157996 215 159271 225 160551 225 161831 225 163111 225 164391 225 165671 225 166951 225 168231 225 169511 230 170791 230 172071 230 173351 230 174631 235 175911 235 177191 235 178471 235 179751 235 181031 235 182311 235 183591 235 184871 240 186151 240 187431 240 188711 240 189996 235 191276 235 192556 235 193836 235 195116 240 196396 240 197676 240 198956 240 200236 240 201516 240 202796 240 204076 240 205356 240 206636 240 207916 240 209201 230 210481 230 211761 230 213041 230 214321 220 215601 220 216881 220 218161 220 219441 215 220721 215 222001 215 223281 215 224566 200 225846 200 227126 200 228406 200 229686 180 230966 180 232246 180 233526 180 234811 165 236091 165 237371 165 238651 165 239931 165 241211 165 242491 165 243776 160 245056 160 246336 160 247616 160 248896 165 250176 165 251456 165 252736 165 254016 170 255296 170 256576 170 257856 170 259141 165 260421 165 261701 165 262981 165 264261 170 265541 170 266821 170 268101 170 269386 165 270666 165 271946 165 273226 165 274506 170 275786 170 277066 170 278346 170 279626 170 280906 170 282186 170 283466 170 284751 165 286031 165 287311 165 288591 165 289871 165 291151 165 292431 165 293716 160 294996 160 296276 160 297556 160 298836 160 300116 160 301396 160 302676 160 303961 155 305241 155 306521 155 307801 155 309081 155 310361 155 311641 155 312921 155 314206 150 315486 150 316766 150 318046 150 319331 140 320611 140 321891 140 323171 140 324451 135 325731 135 327011 135 328291 135 329576 130 330856 130 332136 130 333421 120 334701 120 335981 120 337261 120 338546 115 339826 115 341106 115 342386 115 343671 105 344951 105 346231 105 347511 105 348801 90 350081 90 351361 90 352641 90 353926 80 355206 80 356486 80 357766 80 359056 65 360336 65 361616 65 362896 65 364191 50 365471 50 366751 50 368031 50 369326 30 370606 30 371886 30 373166 30 374456 15 375736 15 377016 15 662871 10 664151 10 665431 10 666711 10 667991 10 669271 10 670551 10 671831 10 673111 10 674391 10 675671 10 676951 10 678231 10 679511 10 680791 10 682071 10 683351 10 684631 10 685911 10
c695325ded465efde988dfb96d081533_1,
c7e610b1531871f2fd85a04faeeb2b53_0,458991 10 460271 10 461551 10 462826 25 464106 25 465386 25 466666 25 467936 50 469216 50 470496 50 471776 50 473046 70 474326 70 475606 70 476886 70 478161 80 479441 80 480721 80 482001 80 483276 85 484556 85 485836 85 487116 85 488391 90 489671 90 490951 90 492231 90 493506 100 494786 100 496066 100 497346 100 498626 100 499906 100 501186 100 502466 100 503741 105 505021 105 506301 105 507576 110 508856 110 510136 110 511416 110 512691 115 513971 115 515251 115 516531 115 517806 120 519086 120 520366 120 521646 120 522921 130 524201 130 525481 130 526761 130 528031 140 529311 140 530591 140 531871 140 533141 150 534421 150 535701 150 536981 150 538251 160 539531 160 540811 160 542091 160 543366 165 544646 165 545926 165 547206 165 548481 170 549761 170 551041 170 552321 170 553601 170 554881 170 556161 170 557441 170 558721 170 560001 170 561281 170 562561 170 563841 170 565121 170 566401 170 567681 165 568961 165 570241 165 571521 165 572806 160 574086 160 575366 160 576646 160 577926 160 579206 160 580486 160 581766 160 583051 155 584331 155 585611 155 586891 155 588171 155 589451 155 590731 155 592011 155 593291 150 594571 150 595851 150 597136 145 598416 145 599696 145 600976 145 602256 145 603536 145 604816 145 606096 145 607376 140 608656 140 609936 140 611216 140 612501 135 613781 135 615061 135 616341 135 617621 135 618901 135 620181 135 621461 135 622741 135 624021 135 625301 135 626581 135 627861 130 629141 130 630421 130 631701 130 632981 130 634261 130 635541 130 636826 125 638106 125 639386 125 640666 125 641946 125 643226 125 644506 125 645786 125 647066 120 648346 120 649626 120 650906 120 652186 120 653466 120 654746 120 656026 120 657306 120 658586 120 659866 120 661146 120 662426 120 663706 120 664986 120 666266 120 667546 115 668826 115 670106 115 671386 115 672666 115 673946 115 675226 115 676506 115 677786 115 679066 115 680346 115 681626 115 682906 115 684186 115 685466 115 686746 110 688026 110 689306 110 690586 110 691866 110 693146 110 694426 110 695706 110 696986 105 698266 105 699546 105 700826 105 702101 110 703381 110 704661 110 705941 110 707221 105 708501 105 709781 105 711061 105 712341 100 713621 100 714901 100 716181 100 717456 105 718736 105 720016 105 721296 105 722576 100 723856 100 725136 100 726416 95 727696 95 728976 95 730256 95 731536 90 732816 90 734096 90 735376 90 736651 90 737931 90 739211 90 740491 90 741766 90 743046 90 744326 90 745606 90 746886 90 748166 90 749446 90 750726 90 752001 90 753281 90 754561 90 755841 90 757116 95 758396 95 759676 95 760956 95 762216 110 763496 110 764776 110 766056 110 767336 105 768616 105 769896 105 771181 95 772461 95 773741 95 775021 95 776306 90 777586 90 778866 90 780146 90 781431 80 782711 80 783991 80 785271 80 786556 70 787836 70 789116 70 790396 70 791686 50 792966 50 794246 50 795526 50 796816 35 798096 35 799376 35 800656 35 801931 30 803211 30 804491 30 805771 30
c7e610b1531871f2fd85a04faeeb2b53_1,562551 10 563831 10 565111 10 566391 10 567666 15 568946 15 570226 15 571506 15 572781 25 574061 25 575341 25 576621 25 577891 35 579171 35 580451 35 581731 35 583006 45 584286 45 585566 45 586846 45 588121 50 589401 50 590681 50 591961 50 593236 55 594516 55 595796 55 597076 60 598356 60 599636 60 600916 60 602196 60 603476 60 604756 60 606036 60 607311 65 608591 65 609871 65 611151 65 612431 70 613711 70 614991 70 616271 70 617551 70 618831 70 620111 70 621391 70 622671 70 623951 70 625231 70 626511 70 627791 70 629071 70 630351 70 631631 70 632906 75 634186 75 635466 75 636746 80 638026 80 639306 80 640586 80 641866 80 643146 80 644426 80 645706 80 646986 80 648266 80 649546 80 650826 80 652106 80 653386 80 654666 80 655946 80 657226 80 658506 80 659786 80 661066 80 662351 75 663631 75 664911 75 666191 75 667471 75 668751 75 670031 75 671311 75 672591 75 673871 75 675151 75 676431 75 677711 75 678991 75 680271 75 681551 75 682831 75 684111 75 685391 75 686676 70 687956 70 689236 70 690516 70 691796 70 693076 70 694356 70 695636 70 696916 70 698196 70 699476 70 700756 70 702036 65 703316 65 704596 65 705876 65 707156 65 708436 65 709716 65 710996 65 712276 65 713556 65 714836 65 716116 65 717401 55 718681 55 719961 55 721241 55 722521 55 723801 55 725081 55 726361 55 727641 55 728921 55 730201 55 731481 55 732761 55 734041 55 735321 55 736601 50 737881 50 739161 50 740441 50 741721 45 743001 45 744281 45 745561 45 746846 40 748126 40 749406 40 750686 40 751966 35 753246 35 754526 35 755806 35 757091 25 758371 25 759651 25 760931 25 791676 10 792956 10 794236 10 795516 10 796801 15 798081 15 799361 15 800641 15
ca4d5060a633a8d5b2b2b55157b7781e_0,599346 25 600626 25 601906 25 603186 25 604456 45 605736 45 607016 45 608296 45 609571 55 610851 55 612131 55 613411 55 614686 60 615966 60 617246 60 618526 65 619806 65 621086 65 622366 65 623641 75 624921 75 626201 75 627481 75 628756 80 630036 80 631316 80 632591 90 633871 90 635151 90 636431 90 637711 95 638991 95 640271 95 641551 95 642826 105 644106 105 645386 105 646666 105 647946 110 649226 110 650506 110 651786 110 653066 110 654346 110 655626 110 656906 115 658186 115 659466 115 660746 115 662031 110 663311 110 664591 110 665871 110 667151 115 668431 115 669711 115 670991 115 672271 115 673551 115 674831 115 676111 115 677391 115 678671 115 679951 115 681231 120 682511 120 683791 120 685071 120 686356 115 687636 115 688916 115 690196 120 691476 120 692756 120 694036 120 695316 120 696596 120 697876 120 699156 120 700436 125 701716 125 702996 125 704276 125 705556 125 706836 125 708116 125 709401 120 710681 120 711961 120 713241 120 714521 125 715801 125 717081 125 718361 125 719641 125 720921 125 722201 125 723481 125 724761 125 726041 125 727321 125 728606 120 729886 120 731166 120 732446 120 733726 125 735006 125 736286 125 737566 125 738846 125 740126 125 741406 125 742686 125 743966 125 745246 125 746526 125 747806 125 749086 125 750366 125 751646 125 752926 125 754206 125 755486 125 756766 125 758046 125 759326 125 760606 125 761886 125 763166 125 764446 125 765726 125 767006 130 768286 130 769566 130 770846 130 772131 125 773411 125 774691 125 775971 125 777251 125 778531 125 779811 125 781091 125 782371 125 783651 125 784931 125 786216 120 787496 120 788776 120 790056 120 791341 115 792621 115 793901 115 795181 115 796461 90 796566 10 797741 90 797846 10 799021 90 799126 10 800301 90 800406 10 801586 75 802866 75 804146 75 805431 60 806711 60 807991 60 809271 60 810556 40 811836 40 813116 40 814396 40 815681 20 816961 20 818241 20 819521 20
ca4d5060a633a8d5b2b2b55157b7781e_1,
cb1b387133b51209db6dcdda5cc8a788_0,
cb1b387133b51209db6dcdda5cc8a788_1,851896 15 853176 15 854456 15 855736 15 857006 40 858286 40 859566 40 860836 75 862116 75 863396 75 864676 75 865951 90 867231 90 868511 90 869791 90 871066 105 872346 105 873626 105 874906 105 876181 110 877461 110 878741 110 880021 110 881296 120 882576 120 883856 120 885136 120 886411 125 887691 125 888971 125 890251 125 891526 135 892806 135 894086 135 895366 135 896641 140 897921 140 899201 140 900476 145 901756 145 903036 145 904316 145 905591 150 906871 150 908151 150 909431 150 910706 160 911986 160 913266 160 914546 160 915816 170 917096 170 918376 170 919656 170 920931 180 922211 180 923491 180 924771 180 926051 185 927331 185 928611 185 929891 185 931166 195 932446 195 933726 195 935006 195 936286 200 937566 200 938846 200 940126 200 941401 215 942681 215 943961 215 945241 220 946521 220 947801 220 949081 220 950361 225 951641 225 952921 225 954201 225 955476 235 956756 235 958036 235 959316 235 960596 235 961876 235 963156 235 964436 235 965716 235 966996 235 968276 235 969556 235 970831 240 972111 240 973391 240 974671 240 975951 245 977231 245 978511 245 979791 245 981066 250 982346 250 983626 250 984906 250 986186 250 987466 250 988746 250 990026 250 991306 250 992586 250 993866 250 995141 255 996421 255 997701 255 998981 255 1000261 255 1001541 255 1002821 255 1004101 255 1005376 260 1006656 260 1007936 260 1009216 260 1010496 260 1011776 260 1013056 260 1014336 260 1015616 255 1016896 255 1018176 255 1019456 255 1020736 250 1022016 250 1023296 250 1024576 250 1025856 250 1027136 250 1028416 250 1029696 250 1030971 255 1032251 255 1033531 255 1034811 250 1036091 250 1037371 250 1038651 250 1039931 250 1041211 250 1042491 250 1043771 250 1045056 245 1046336 245 1047616 245 1048896 245 1050181 235 1051461 235 1052741 235 1054021 235 1055311 225 1056591 225 1057871 225 1059151 225 1060436 220 1061716 220 1062996 220 1064276 220 1065561 210 1066841 210 1068121 210 1069401 210 1070686 205 1071966 205 1073246 205 1074526 205 1075811 195 1077091 195 1078371 195 1079656 185 1080936 185 1082216 185 1083496 185 1084781 180 1086061 180 1087341 180 1088621 180 1089911 165 1091191 165 1092471 165 1093751 165 1095041 150 1096321 150 1097601 150 1098881 150 1100171 140 1101451 140 1102731 140 1104011 140 1105291 135 1106571 135 1107851 135 1109131 135 1110416 125 1111696 125 1112976 125 1114256 125 1115541 115 1116821 115 1118101 115 1119381 115 1120666 110 1121946 110 1123226 110 1124516 95 1125796 95 1127076 95 1128356 95 1129646 80 1130926 80 1132206 80 1133486 80 1134791 50 1136071 50 1137351 50 1138631 50 1139931 25 1141211 25 1142491 25 1143771 25 1145051 15 1146331 15 1147611 15 1148891 15
cb2eb1ef57af2ed9fbb63b28163a7459_0,
cb2eb1ef57af2ed9fbb63b28163a7459_1,274511 35 275791 35 277071 35 278336 60 279616 60 280896 60 282176 60 283451 75 284731 75 286011 75 287291 75 288566 85 289846 85 291126 85 292406 85 293681 95 294961 95 296241 95 297521 100 298801 100 300081 100 301361 100 302636 115 303916 115 305196 115 306476 115 307756 120 309036 120 310316 120 311591 130 312871 130 314151 130 315431 130 316711 135 317991 135 319271 135 320551 135 321831 140 323111 140 324391 140 325671 140 326946 150 328226 150 329506 150 330786 155 332066 155 333346 155 334626 155 335906 160 337186 160 338466 160 339746 160 341026 160 342306 160 343586 160 344866 160 346146 165 347426 165 348706 165 349986 165 351266 165 352546 165 353826 165 355106 170 356386 170 357666 170 358946 170 360226 170 361506 170 362786 170 364066 170 365346 175 366626 175 367906 175 369186 175 370466 175 371746 175 373026 175 374306 180 375586 180 376866 180 378146 180 379426 180 380706 180 381986 180 383266 180 384546 180 385826 180 387106 180 388386 185 389666 185 390946 185 392226 185 393506 185 394786 185 396066 185 397346 185 398631 185 399911 185 401191 185 402471 185 403751 185 405031 185 406311 185 407591 185 408871 185 410151 185 411431 185 412716 185 413996 185 415276 185 416556 185 417836 185 419116 185 420396 185 421676 185 422956 185 424236 185 425516 185 426801 185 428081 185 429361 185 430641 185 431921 185 433201 185 434481 185 435761 185 437041 185 438321 185 439601 185 440881 185 442166 185 443446 185 444726 185 446006 185 447286 185 448566 185 449846 185 451131 180 452411 180 453691 180 454971 180 456251 180 457531 180 458811 180 460091 180 461376 170 462656 170 463936 170 465216 160 466496 160 467776 160 469056 160 470341 150 471621 150 472901 150 474181 150 475461 140 476741 140 478021 140 479301 140 480586 130 481866 130 483146 130 484426 125 485706 125 486986 125 488266 125 489551 110 490831 110 492111 110 493391 110 494671 95 495951 95 497231 95 498511 95 499796 80 501076 80 502356 80 503641 70 504921 70 506201 70 507481 70 508766 60 510046 60 511326 60 512606 60 513891 50 515171 50 516451 50 517731 50 519021 25 520301 25 521581 25
cbb2a365b5574868eb60861ee1ff0b8a_0,
cbb2a365b5574868eb60861ee1ff0b8a_1,900551 40 901831 40 903111 40 904391 40 905661 55 906941 55 908221 55 909501 55 910776 70 912056 70 913336 70 914616 70 915886 85 917166 85 918446 85 919726 85 920996 95 922276 95 923556 95 924836 95 926111 105 927391 105 928671 105 929951 105 931226 115 932506 115 933786 115 935066 115 936336 125 937616 125 938896 125 940176 125 941451 135 942731 135 944011 135 945286 140 946566 140 947846 140 949126 140 950401 145 951681 145 952961 145 954241 145 955516 155 956796 155 958076 155 959356 155 960631 160 961911 160 963191 160 964471 160 965746 165 967026 165 968306 165 969586 165 970866 165 972146 165 973426 165 974706 165 975981 170 977261 170 978541 170 979821 170 981101 170 982381 170 983661 170 984941 170 986216 175 987496 175 988776 175 990051 180 991331 180 992611 180 993891 180 995166 185 996446 185 997726 185 999006 185 1000286 180 1001566 180 1002846 180 1004126 180 1005401 175 1006681 175 1007961 175 1009241 175 1010521 170 1011801 170 1013081 170 1014361 170 1015641 165 1016921 165 1018201 165 1019481 165 1020761 155 1022041 155 1023321 155 1024601 155 1025881 150 1027161 150 1028441 150 1029721 150 1031006 140 1032286 140 1033566 140 1034846 135 1036126 135 1037406 135 1038686 135 1039966 130 1041246 130 1042526 130 1043806 130 1045091 125 1046371 125 1047651 125 1048931 125 1050211 115 1051491 115 1052771 115 1054051 115 1055336 110 1056616 110 1057896 110 1059176 110 1060456 105 1061736 105 1063016 105 1064296 105 1065581 95 1066861 95 1068141 95 1069421 95 1070706 85 1071986 85 1073266 85 1074546 85 1075826 80 1077106 80 1078386 80 1079676 65 1080956 65 1082236 65 1083516 65 1084806 50 1086086 50 1087366 50 1088646 50 1089951 20 1091231 20 1092511 20 1093791 20
cc5cfd263f1f90be28799235026b3550_0,468181 10 469461 10 470741 10 472021 10 473286 35 474566 35 475846 35 477126 35 478396 50 479676 50 480956 50 482236 50 483506 65 484786 65 486066 65 487346 65 488621 75 489901 75 491181 75 492461 75 493731 90 495011 90 496291 90 497571 90 498841 105 500121 105 501401 105 502681 105 503956 115 505236 115 506516 115 507786 130 509066 130 510346 130 511626 130 512896 145 514176 145 515456 145 516736 145 518006 160 519286 160 520566 160 521846 160 523121 170 524401 170 525681 170 526961 170 528231 190 529511 190 530791 190 532071 190 533346 200 534626 200 535906 200 537186 200 538451 220 539731 220 541011 220 542291 220 543566 230 544846 230 546126 230 547406 230 548681 240 549961 240 551241 240 552521 245 553801 245 555081 245 556361 245 557636 255 558916 255 560196 255 561476 255 562756 260 564036 260 565316 260 566596 260 567871 265 569151 265 570431 265 571711 265 572991 270 574271 270 575551 270 576831 270 578106 275 579386 275 580666 275 581946 275 583226 280 584506 280 585786 280 587066 280 588341 285 589621 285 590901 285 592181 285 593461 290 594741 290 596021 290 597296 295 598576 295 599856 295 601136 295 602411 300 603691 300 604971 300 606251 300 607531 300 608811 300 610091 300 611371 300 612651 300 613931 300 615211 300 616491 300 617766 305 619046 305 620326 305 621606 305 622886 305 624166 305 625446 305 626726 305 628001 310 629281 310 630561 310 631841 310 633121 305 634401 305 635681 305 636956 310 638236 310 639516 310 640796 310 642076 305 643356 305 644636 305 645916 305 647196 305 648476 305 649756 305 651036 305 652316 305 653596 305 654876 305 656156 305 657436 305 658716 305 659996 305 661276 305 662566 295 663846 295 665126 295 666406 295 667691 285 668971 285 670251 285 671531 285 672811 285 674091 285 675371 285 676651 285 677936 280 679216 280 680496 280 681776 275 683056 275 684336 275 685616 275 686896 275 688176 275 689456 275 690736 275 692021 265 693301 265 694581 265 695861 265 697141 260 698421 260 699701 260 700981 260 702261 260 703541 260 704821 260 706101 260 707386 250 708666 250 709946 250 711226 250 712511 245 713791 245 715071 245 716351 245 717631 240 718911 240 720191 240 721471 240 722756 235 724036 235 725316 235 726596 235 727876 235 729156 235 730436 235 731721 230 733001 230 734281 230 735561 230 736841 230 738121 230 739401 230 740681 230 741966 225 743246 225 744526 225 745806 225 747091 220 748371 220 749651 220 750931 220 752226 205 753506 205 754786 205 756066 205 757346 205 758626 205 759906 205 761186 205 762471 205 763751 205 765031 205 766311 205 767591 205 768871 205 770151 205 771431 210 772711 210 773991 210 775271 210 776551 215 777831 215 779111 215 780391 215 781671 220 782951 220 784231 220 785511 220 786786 230 788066 230 789346 230 790626 230 791906 235 793186 235 794466 235 795746 235 797026 240 798306 240 799586 240 800866 240 802146 245 803426 245 804706 245 805986 245 807261 255 808541 255 809821 255 811101 255 812381 255 813661 255 814941 255 816216 260 817496 260 818776 260 820056 260 821331 270 822611 270 823891 270 825171 270 826451 270 827731 270 829011 270 830291 270 831566 280 832846 280 834126 280 835406 280 836681 285 837961 285 839241 285 840521 285 841796 290 843076 290 844356 290 845636 290 846911 300 848191 300 849471 300 850751 300 852031 300 853311 300 854591 300 855871 300 857146 305 858426 305 859706 305 860981 315 862261 315 863541 315 864821 315 866101 315 867381 315 868661 315 869941 315 871216 100 871321 215 872496 100 872601 215 873776 100 873881 215 875056 100 875161 215 876331 105 876446 210 877611 105 877726 210 878891 105 879006 210 880171 105 880286 210 881451 110 881566 210 882731 110 882846 210 884011 110 884126 210 885291 110 885406 210 886571 325 887851 325 889131 325 890411 325 891686 330 892966 330 894246 330 895526 330 896806 330 898086 330 899366 330 900641 335 901921 335 903201 335 904481 335 905761 330 907041 330 908321 330 909601 330 910881 330 912161 330 913441 330 914721 330 915996 330 917276 330 918556 330 919836 330 921116 330 922396 330 923676 330 924956 330 926236 330 927516 330 928796 330 930076 330 931356 325 932636 325 933916 325 935196 325 936471 325 937751 325 939031 325 940311 325 941591 325 942871 325 944151 325 945431 325 946711 325 947991 325 949271 325 950551 320 951831 320 953111 320 954391 320 955666 320 956946 320 958226 320 959506 320 960786 315 962066 315 963346 315 964626 315 965906 310 967186 310 968466 310 969746 310 971021 310 972301 310 973581 310 974861 310 976141 305 977421 305 978701 305 979981 305 981261 305 982541 305 983821 305 985101 305 986381 305 987661 305 988941 305 990221 305 991501 305 992781 305 994061 305 995341 305 996621 305 997901 305 999181 305 1000461 305 1001741 305 1003021 305 1004301 305 1005586 300 1006866 300 1008146 300 1009426 300 1010706 265 1010986 20 1011986 265 1012266 20 1013266 265 1013546 20 1014546 265 1014826 20 1015826 260 1016106 20 1017106 260 1017386 20 1018386 260 1018666 20 1019666 260 1019946 20 1020946 260 1021226 20 1022226 260 1022506 20 1023506 260 1023786 20 1024786 260 1025066 20 1026066 260 1026346 20 1027346 260 1027626 20 1028626 260 1028906 20 1029906 260 1030186 20 1031186 260 1031461 20 1032466 260 1032741 20 1033746 260 1034021 20 1035026 260 1035301 20 1036306 260 1036581 20 1037586 260 1037861 20 1038866 260 1039141 20 1040151 255 1040421 20 1041431 255 1041701 20 1042711 255 1042981 20 1043991 255 1044261 20 1045271 255 1045541 20 1046551 255 1046821 20 1047831 255 1048101 20 1049111 255 1049381 20 1050391 255 1050661 20 1051671 255 1051941 20 1052951 255 1053221 20 1054231 255 1054501 20 1055516 250 1055781 10 1056796 250 1057061 10 1058076 250 1058341 10 1059356 250 1059621 10 1060636 250 1061916 250 1063196 250 1064476 250 1065766 240 1067046 240 1068326 240 1069606 240 1070891 230 1072171 230 1073451 230 1074731 230 1076016 220 1077296 220 1078576 220 1079856 215 1081136 215 1082416 215 1083696 215 1084981 205 1086261 205 1087541 205 1088821 205 1090106 195 1091386 195 1092666 195 1093946 195 1095226 190 1096506 190 1097786 190 1099066 190 1100346 185 1101626 185 1102906 185 1104186 185 1105471 175 1106751 175 1108031 175 1109311 175 1110591 170 1111871 170 1113151 170 1114431 170 1115711 165 1116991 165 1118271 165 1119551 165 1120831 160 1122111 160 1123391 160 1124671 155 1125951 155 1127231 155 1128511 155 1129791 145 1131071 145 1132351 145 1133631 145 1134911 145 1136191 145 1137471 145 1138751 145 1140036 130 1141316 130 1142596 130 1143876 130 1145166 115 1146446 115 1147726 115 1149006 115 1150311 85 1151591 85 1152871 85 1154151 85 1155431 85 1156711 85 1157991 85 1159271 85 1160561 70 1161841 70 1163121 70 1164406 60 1165686 60 1166966 60 1168246 60 1169536 50 1170816 50 1172096 50 1173376 50 1174666 15 1175946 15 1177226 15 1178506 15
cc5cfd263f1f90be28799235026b3550_1,
